ORIGINE_CODE;ORIGINE_NAME;X_START;Y_START;DESTINATION_CODE;DESTINATION_NAME;FORMATION;DEP_CODE;X_END;Y_END;FLUX
47281;SAINT-URCISSE;0.827482421;44.16450315;47001;AGEN;FCR-HYGIENE ALIMENTAIRE;47;0.625833024;44.20286723;1
47283;SAINT-VITE;0.93357367;44.4674057;47001;AGEN;FCR-FORMATION INITIALE TAXI;47;0.625833024;44.20286723;1
47285;SAMAZAN;0.110048092;44.43523169;47001;AGEN;FCR-HYGIENE ALIMENTAIRE;47;0.625833024;44.20286723;4
47288;SAUVAGNAS;0.749050048;44.24670942;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47290;LA SAUVETAT DU DROPT;0.331678683;44.64955549;24138;COULOUNIEIX CHAMIERS;FCD24-REUNION INFORMATION;47;0.687341021;45.16475489;1
47290;LA SAUVETAT DU DROPT;0.331678683;44.64955549;24138;COULOUNIEIX CHAMIERS;FCR-HYGIENE ALIMENTAIRE;47;0.687341021;45.16475489;1
47293;SAUVETERRE SAINT DENIS;0.699739634;44.14987188;47001;AGEN;FCD47-BMCOIFF4-CREER SALON DE COIFF;47;0.625833024;44.20286723;1
47293;SAUVETERRE SAINT DENIS;0.699739634;44.14987188;47001;AGEN;FCD47-BMCOIFF8-APPRENTISSAGE;47;0.625833024;44.20286723;1
47293;SAUVETERRE SAINT DENIS;0.699739634;44.14987188;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47295;SAVIGNAC SUR LEYZE;0.792663867;44.48317182;47001;AGEN;FCR-ADEA COMMUNICATION RH;47;0.625833024;44.20286723;1
47295;SAVIGNAC SUR LEYZE;0.792663867;44.48317182;47001;AGEN;FCR-ADEA COMPTABILITE GESTION;47;0.625833024;44.20286723;1
47295;SAVIGNAC SUR LEYZE;0.792663867;44.48317182;47001;AGEN;FCR-ADEA SECRETARIAT BUREAUTIQUE;47;0.625833024;44.20286723;2
47295;SAVIGNAC SUR LEYZE;0.792663867;44.48317182;47001;AGEN;FCR-ADEA STRATEGIE COMMERCIALE;47;0.625833024;44.20286723;2
47295;SAVIGNAC SUR LEYZE;0.792663867;44.48317182;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47296;SEGALAS;0.531501729;44.58985172;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47298;SENESTIS;0.237859679;44.42118865;47001;AGEN;FCR-HYGIENE ALIMENTAIRE;47;0.625833024;44.20286723;1
47301;SEYCHES;0.291827084;44.54905525;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47302;SOS;0.126800561;44.05715651;47001;AGEN;FCR-PACK PREMIUM;47;0.625833024;44.20286723;1
47305;TAYRAC;0.836281595;44.20650255;47001;AGEN;FCR-HYGIENE ALIMENTAIRE;47;0.625833024;44.20286723;1
47306;LE TEMPLE SUR LOT;0.525491257;44.37583031;47001;AGEN;FCR-ADEA COMMUNICATION RH;47;0.625833024;44.20286723;1
47306;LE TEMPLE SUR LOT;0.525491257;44.37583031;47001;AGEN;FCR-ADEA COMPTABILITE GESTION;47;0.625833024;44.20286723;1
47306;LE TEMPLE SUR LOT;0.525491257;44.37583031;47001;AGEN;FCR-ADEA SECRETARIAT BUREAUTIQUE;47;0.625833024;44.20286723;3
47306;LE TEMPLE SUR LOT;0.525491257;44.37583031;47001;AGEN;FCR-ADEA STRATEGIE COMMERCIALE;47;0.625833024;44.20286723;3
47306;LE TEMPLE SUR LOT;0.525491257;44.37583031;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47307;THEZAC;1.015595772;44.43376641;47001;AGEN;FCD47-DEVIS ET FACTURES;47;0.625833024;44.20286723;1
47307;THEZAC;1.015595772;44.43376641;47001;AGEN;FCR-HYGIENE ALIMENTAIRE;47;0.625833024;44.20286723;1
47308;THOUARS-SUR-GARONNE;0.330571863;44.25401781;47001;AGEN;FCR-FC OBLIGATOIRE TAXI;47;0.625833024;44.20286723;1
47309;TOMBEBOEUF;0.453562599;44.51833031;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47310;TONNEINS;0.325165517;44.38358193;24138;COULOUNIEIX CHAMIERS;FCD24-REUNION INFORMATION;47;0.687341021;45.16475489;1
47310;TONNEINS;0.325165517;44.38358193;40192;MONT DE MARSAN;CAP FLEURISTE;47;-0.490446927;43.89950648;1
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;CAP PATISSIER;47;0.625833024;44.20286723;1
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCD47-BMCOIFF4-CREER SALON DE COIFF;47;0.625833024;44.20286723;2
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCD47-BMCOIFF8-APPRENTISSAGE;47;0.625833024;44.20286723;2
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCD47-FI TAXI ADMISSIBILITE;47;0.625833024;44.20286723;1
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCD47-FI TAXI ADMISSION;47;0.625833024;44.20286723;1
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCR-ADEA COMMUNICATION RH;47;0.625833024;44.20286723;1
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCR-ADEA COMPTABILITE GESTION;47;0.625833024;44.20286723;1
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCR-ADEA SECRETARIAT BUREAUTIQUE;47;0.625833024;44.20286723;3
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCR-ADEA STRATEGIE COMMERCIALE;47;0.625833024;44.20286723;3
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCR-FC OBLIGATOIRE TAXI;47;0.625833024;44.20286723;3
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCR-FORMATION INITIALE TAXI;47;0.625833024;44.20286723;2
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCR-HYGIENE ALIMENTAIRE;47;0.625833024;44.20286723;4
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;2
47310;TONNEINS;0.325165517;44.38358193;47001;AGEN;FCR-PERMIS EXPLOITATION;47;0.625833024;44.20286723;2
47311;TOURLIAC;0.806240772;44.68456232;24138;COULOUNIEIX CHAMIERS;FCD24-FORMATION INITIALE TAXI;47;0.687341021;45.16475489;1
47312;TOURNON D AGENAIS;0.995948743;44.39242541;47001;AGEN;FCR-ADEA COMMUNICATION RH;47;0.625833024;44.20286723;1
47312;TOURNON D AGENAIS;0.995948743;44.39242541;47001;AGEN;FCR-ADEA COMPTABILITE GESTION;47;0.625833024;44.20286723;1
47312;TOURNON D AGENAIS;0.995948743;44.39242541;47001;AGEN;FCR-ADEA SECRETARIAT BUREAUTIQUE;47;0.625833024;44.20286723;3
47312;TOURNON D AGENAIS;0.995948743;44.39242541;47001;AGEN;FCR-ADEA STRATEGIE COMMERCIALE;47;0.625833024;44.20286723;3
47312;TOURNON D AGENAIS;0.995948743;44.39242541;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47312;TOURNON D AGENAIS;0.995948743;44.39242541;47001;AGEN;FCR-PACK PREMIUM;47;0.625833024;44.20286723;1
47313;TOURTRES;0.419121163;44.51057861;47001;AGEN;FCR-PACK PREMIUM;47;0.625833024;44.20286723;1
47314;TREMONS;0.890288355;44.41742325;47001;AGEN;FCR-FC OBLIGATOIRE TAXI;47;0.625833024;44.20286723;1
47314;TREMONS;0.890288355;44.41742325;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;2
47315;TRENTELS;0.864289166;44.44560093;47001;AGEN;FCR-FC OBLIGATOIRE TAXI;47;0.625833024;44.20286723;2
47315;TRENTELS;0.864289166;44.44560093;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47318;VIANNE;0.323884209;44.21242908;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47320;VILLEFRANCHE DU QUEYRAN;0.212007924;44.30365757;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47321;VILLENEUVE DE DURAS;0.235911478;44.74377804;47001;AGEN;FCR-HYGIENE ALIMENTAIRE;47;0.625833024;44.20286723;1
47321;VILLENEUVE DE DURAS;0.235911478;44.74377804;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;33063;BORDEAUX;TP TECHNICIEN ELECTROMECANICIEN AUTO;47;-0.573444149;44.85753608;1
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;40192;MONT DE MARSAN;CAP TAPISSIER D'AMEUBLEMENT EN SIEGE;47;-0.490446927;43.89950648;1
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;BM COIFFEUR;47;0.625833024;44.20286723;2
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;CAP MAINT VEHIC OPTA VP;47;0.625833024;44.20286723;1
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;CAP METIERS DE LA COIFFURE;47;0.625833024;44.20286723;2
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;CAP PATISSIER;47;0.625833024;44.20286723;1
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;FCD47-FI TAXI ADMISSION;47;0.625833024;44.20286723;1
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;FCR-FC OBLIGATOIRE TAXI;47;0.625833024;44.20286723;4
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;FCR-FORMATION MOBILITE;47;0.625833024;44.20286723;1
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;FCR-HYGIENE ALIMENTAIRE;47;0.625833024;44.20286723;1
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;FCR-INSTAGRAM INTERMEDIAIRE;47;0.625833024;44.20286723;1
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;8
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;FCR-PACK PREMIUM;47;0.625833024;44.20286723;3
47323;VILLENEUVE SUR LOT;0.742069559;44.42485271;47001;AGEN;TP MECANICIEN MAINTENANCE AUTOMOBILE;47;0.625833024;44.20286723;1
47323;VILLENEUVE-SUR-LOT;0.742069559;44.42485271;47001;AGEN;FCR-FORMATION INITIALE TAXI;47;0.625833024;44.20286723;3
47323;VILLENEUVE-SUR-LOT;0.742069559;44.42485271;47001;AGEN;FCR-FORMATION MOBILITE;47;0.625833024;44.20286723;1
47323;VILLENEUVE-SUR-LOT;0.742069559;44.42485271;47001;AGEN;FCR-HYGIENE ALIMENTAIRE;47;0.625833024;44.20286723;1
47323;VILLENEUVE-SUR-LOT;0.742069559;44.42485271;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;2
47323;VILLENEUVE-SUR-LOT;0.742069559;44.42485271;47001;AGEN;FCR-PACK PREMIUM;47;0.625833024;44.20286723;1
47324;VILLERÉAL;0.759741084;44.63339389;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;1
47324;VILLERÉAL;0.759741084;44.63339389;47001;AGEN;FCR-PACK PREMIUM;47;0.625833024;44.20286723;1
47324;VILLERÉAL;0.759741084;44.63339389;47001;AGEN;FCR-STRATEGIE DE COMMUNICATION RESEAUX;47;0.625833024;44.20286723;1
47326;VIRAZEIL;0.238803437;44.51156967;47001;AGEN;*CAP REPARATION DES CARROSSERIES*;47;0.625833024;44.20286723;1
47326;VIRAZEIL;0.238803437;44.51156967;47001;AGEN;FCD47-FI TAXI ADMISSION;47;0.625833024;44.20286723;1
47326;VIRAZEIL;0.238803437;44.51156967;47001;AGEN;FCR-FC OBLIGATOIRE TAXI;47;0.625833024;44.20286723;2
47326;VIRAZEIL;0.238803437;44.51156967;47001;AGEN;FCR-PACK PREMIUM;47;0.625833024;44.20286723;1
47327;XAINTRAILLES;0.256554395;44.2072468;47001;AGEN;FCR-PACK MICRO;47;0.625833024;44.20286723;2
47328;SAINT GEORGES;0.927656578;44.44175425;47001;AGEN;FCR-FC OBLIGATOIRE TAXI;47;0.625833024;44.20286723;1
47328;SAINT GEORGES;0.927656578;44.44175425;47001;AGEN;FCR-PACK PREMIUM;47;0.625833024;44.20286723;1
48094;POITIERS CEDEX;3.210656496;44.30618094;86214;SAINT BENOIT;CAP BOULANGER;48;0.352907926;46.54846153;1
49035;BOUCHEMAINE;-0.627323626;47.43043349;24138;COULOUNIEIX CHAMIERS;FCR-PACK MICRO;49;0.687341021;45.16475489;1
49112;LE COUDRAY MACOUARD;-0.129892907;47.18179026;79202;PARTHENAY;FCD79_BASES ET REGLES MENUISERIE;49;-0.233546101;46.64541226;1
49125;DOUE LA FONTAINE;-0.307732703;47.19185277;79202;PARTHENAY;FCD79_BASES ET REGLES MENUISERIE;49;-0.233546101;46.64541226;3
49215;MONTREUIL BELLAY;-0.124729252;47.12854626;79202;PARTHENAY;FCD79_BASES ET REGLES MENUISERIE;49;-0.233546101;46.64541226;1
49373;LYS HAUT LAYON;-0.471007445;47.13918262;79202;PARTHENAY;FCD79_BASES ET REGLES MENUISERIE;49;-0.233546101;46.64541226;1
53087;LA CROPTE;-0.491462375;47.95395834;24138;COULOUNIEIX CHAMIERS;FCD24-REUNION INFORMATION;53;0.687341021;45.16475489;1
54578;VILLERS LES NANCY;6.128545846;48.66199246;47001;AGEN;FCR-FORMATION MOBILITE;54;0.625833024;44.20286723;1
58086;COSNE COURS SUR LOIRE;2.942477047;47.40276772;86194;POITIERS;FCD86-EXAMEN TAXI;58;0.359471044;46.58362501;1
59527;SAINT PIERRE DU MONT;3.047286536;50.66036727;40192;MONT DE MARSAN;FCR-PACK MICRO;59;-0.490446927;43.89950648;1
60102;BRENOUILLE;2.550325458;49.30678562;16028;BARBEZIEUX;CAP INSTR COUPANTS ET DE CHIRURGIE;60;-0.157558209;45.47775221;1
60321;LE TEMPLE;2.02993336;49.2321246;79202;PARTHENAY;FCR-HABILITATIONS ELECT RECYCLAGE;60;-0.233546101;46.64541226;1
60321;LE TEMPLE;2.02993336;49.2321246;79202;PARTHENAY;FCR-PACK PREMIUM;60;-0.233546101;46.64541226;1
62753;SAINT PIERRE DU MONT;2.811645476;50.30833599;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;62;-0.490446927;43.89950648;1
63399;SAINT SULPICE DE COGNAC;2.619990297;45.6466505;16015;ANGOULEME;FCR-PACK MICRO;63;0.145169289;45.64737614;1
64003;ABIDOS;-0.627832335;43.39512333;16015;ANGOULEME;FCR-PACK MICRO;64;0.145169289;45.64737614;1
64005;ABOS;-0.550997914;43.35392655;64445;PAU;FCR-PACK ESSENTIEL;64;-0.350130338;43.32004752;1
64009;AHETZE;-1.570661286;43.40429323;64102;BAYONNE;CAP METIERS DE LA MODE VET FLOU;64;-1.46598027;43.49232792;1
64009;AHETZE;-1.570661286;43.40429323;64102;BAYONNE;FCR-GERER MA TVA;64;-1.46598027;43.49232792;1
64009;AHETZE;-1.570661286;43.40429323;64102;BAYONNE;FCR-LIRE UN BILAN;64;-1.46598027;43.49232792;1
64009;AHETZE;-1.570661286;43.40429323;64102;BAYONNE;FCR-PACK MICRO;64;-1.46598027;43.49232792;1
64009;AHETZE;-1.570661286;43.40429323;64445;PAU;FCR-HYGIENE ALIMENTAIRE;64;-0.350130338;43.32004752;1
64021;ARTIGUELOUTAN;-0.222926105;43.30022313;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64023;ANGAIS;-0.247908774;43.23890195;64445;PAU;FCR-ADEA COMPTABILITE GESTION;64;-0.350130338;43.32004752;1
64023;ANGAIS;-0.247908774;43.23890195;64445;PAU;FCR-ADEA STRATEGIE COMMERCIALE;64;-0.350130338;43.32004752;1
64024;ANGLET;-1.515210172;43.49099364;17300;LA ROCHELLE;FCR-MISE EN CONFORMITE LUMINAIRE;64;-1.176028384;46.16222566;1
64024;ANGLET;-1.515210172;43.49099364;40088;DAX;FCR-PACK ESSENTIEL;64;-1.059660703;43.7009688;1
64024;ANGLET;-1.515210172;43.49099364;40088;DAX;FCR-PACK MICRO;64;-1.059660703;43.7009688;1
64024;ANGLET;-1.515210172;43.49099364;40192;MONT DE MARSAN;CAP FLEURISTE;64;-0.490446927;43.89950648;2
64024;ANGLET;-1.515210172;43.49099364;40192;MONT DE MARSAN;CAP TAPISSIER D'AMEUBLEMENT EN SIEGE;64;-0.490446927;43.89950648;1
64024;ANGLET;-1.515210172;43.49099364;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;64;-0.490446927;43.89950648;1
64024;ANGLET;-1.515210172;43.49099364;64102;BAYONNE;CAP BOULANGER;64;-1.46598027;43.49232792;1
64024;ANGLET;-1.515210172;43.49099364;64102;BAYONNE;CAP MAINT VEHIC OPTA VP;64;-1.46598027;43.49232792;1
64024;ANGLET;-1.515210172;43.49099364;64102;BAYONNE;CAP METIERS DE LA COIFFURE;64;-1.46598027;43.49232792;1
64024;ANGLET;-1.515210172;43.49099364;64102;BAYONNE;CAP METIERS DE LA MODE VET FLOU;64;-1.46598027;43.49232792;2
64024;ANGLET;-1.515210172;43.49099364;64102;BAYONNE;FCR-FACEBOOK INITIATION;64;-1.46598027;43.49232792;1
64024;ANGLET;-1.515210172;43.49099364;64102;BAYONNE;FCR-FACEBOOK PERFECTIONNEMENT;64;-1.46598027;43.49232792;1
64024;ANGLET;-1.515210172;43.49099364;64102;BAYONNE;FCR-HYGIENE ALIMENTAIRE;64;-1.46598027;43.49232792;6
64024;ANGLET;-1.515210172;43.49099364;64102;BAYONNE;FCR-PACK ESSENTIEL;64;-1.46598027;43.49232792;1
64024;ANGLET;-1.515210172;43.49099364;64102;BAYONNE;FCR-PACK MICRO;64;-1.46598027;43.49232792;13
64024;ANGLET;-1.515210172;43.49099364;64445;PAU;FCR-DEVELOPPER UNE GAMME DE CONSERVE;64;-0.350130338;43.32004752;2
64024;ANGLET;-1.515210172;43.49099364;64445;PAU;FCR-HYGIENE ALIMENTAIRE;64;-0.350130338;43.32004752;2
64026;ANHAUX;-1.300859568;43.14624463;64102;BAYONNE;FCR-PACK ESSENTIEL;64;-1.46598027;43.49232792;1
64026;ANHAUX;-1.300859568;43.14624463;64102;BAYONNE;FCR-PACK MICRO;64;-1.46598027;43.49232792;1
64029;ARAMITS;-0.724421742;43.13210187;16015;ANGOULEME;FCR-PACK MICRO;64;0.145169289;45.64737614;1
64032;ARAUJUZON;-0.830067455;43.34986434;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64035;ARBONNE;-1.549095482;43.42171119;64102;BAYONNE;FCR-PACK MICRO;64;-1.46598027;43.49232792;1
64035;ARBONNE;-1.549095482;43.42171119;64445;PAU;FCR-HYGIENE ALIMENTAIRE;64;-0.350130338;43.32004752;1
64038;ARCANGUES;-1.51729606;43.42652238;64445;PAU;FCR-HYGIENE ALIMENTAIRE;64;-0.350130338;43.32004752;1
64041;ARESSY;-0.327900732;43.27796461;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64042;ARGAGNON;-0.676236839;43.46222292;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64053;ARRIEN;-0.162479517;43.31312983;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64054;ARROS-DE-NAY;-0.295483264;43.18182734;64445;PAU;FCR-HYGIENE ALIMENTAIRE;64;-0.350130338;43.32004752;1
64057;ARTHEZ DE BEARN;-0.619855734;43.46646394;64445;PAU;FCR-HYGIENE ALIMENTAIRE;64;-0.350130338;43.32004752;2
64057;ARTHEZ DE BEARN;-0.619855734;43.46646394;64445;PAU;FCR-PACK ESSENTIEL;64;-0.350130338;43.32004752;2
64057;ARTHEZ DE BEARN;-0.619855734;43.46646394;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64059;ARTIGUELOUTAN;-0.24392073;43.27189287;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64061;ARTIX;-0.573741079;43.39799219;64102;BAYONNE;FCR-TECHNIQUES DE CUISSON SOUS VIDE;64;-1.46598027;43.49232792;2
64061;ARTIX;-0.573741079;43.39799219;64445;PAU;FCR-DEVELOPPER UNE GAMME DE CONSERVE;64;-0.350130338;43.32004752;1
64061;ARTIX;-0.573741079;43.39799219;64445;PAU;FCR-PACK ESSENTIEL;64;-0.350130338;43.32004752;1
64061;ARTIX;-0.573741079;43.39799219;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;3
64062;ARUDY;-0.47431395;43.10059766;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64065;ASCAIN;-1.630964134;43.33906554;64445;PAU;FCR-HYGIENE ALIMENTAIRE;64;-0.350130338;43.32004752;1
64065;ASCAIN;-1.630964134;43.33906554;64445;PAU;FCR-PERMIS EXPLOITATION;64;-0.350130338;43.32004752;1
64067;ASSAT;-0.288741121;43.25752725;64445;PAU;FCR-PACK ESSENTIEL;64;-0.350130338;43.32004752;1
64068;ASSON;-0.249923368;43.09322605;64102;BAYONNE;FCR-HYGIENE ALIMENTAIRE;64;-1.46598027;43.49232792;1
64069;ASTE BEON;-0.397240074;43.03026593;17300;LA ROCHELLE;FCR-PACK MICRO;64;-1.176028384;46.16222566;1
64069;ASTE BEON;-0.397240074;43.03026593;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64070;ASTIS;-0.322808015;43.43819779;40192;MONT DE MARSAN;CAP FLEURISTE;64;-0.490446927;43.89950648;1
64070;ASTIS;-0.322808015;43.43819779;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;2
64080;AUSSEVIELLE;-0.479640059;43.35870931;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64083;AUTEVIELLE-SAINT-MARTIN-BIDEREN;-0.977414625;43.39580001;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64091;BALIROS;-0.308315964;43.22880387;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64094;BARDOS;-1.223195016;43.46800926;64102;BAYONNE;FCR-ADEA1-RH MANAGEMENT;64;-1.46598027;43.49232792;1
64094;BARDOS;-1.223195016;43.46800926;64102;BAYONNE;FCR-ADEA2-COMPTABILITE;64;-1.46598027;43.49232792;1
64094;BARDOS;-1.223195016;43.46800926;64102;BAYONNE;FCR-ADEA3-RENTABILITE ET BUDGET;64;-1.46598027;43.49232792;1
64094;BARDOS;-1.223195016;43.46800926;64102;BAYONNE;FCR-ADEA4-GESTION ADMINISTRATIVE;64;-1.46598027;43.49232792;1
64094;BARDOS;-1.223195016;43.46800926;64102;BAYONNE;FCR-ADEA5-STRATEGIE COMMERCIALE;64;-1.46598027;43.49232792;1
64096;BARRAUTE-CAMU;-0.901163745;43.38354659;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64100;BASSUSSARRY;-1.495833615;43.44376113;64102;BAYONNE;FCR-FACEBOOK INITIATION;64;-1.46598027;43.49232792;1
64100;BASSUSSARRY;-1.495833615;43.44376113;64102;BAYONNE;FCR-HYGIENE ALIMENTAIRE;64;-1.46598027;43.49232792;1
64100;BASSUSSARRY;-1.495833615;43.44376113;64102;BAYONNE;FCR-INSTAGRAM INITIATION;64;-1.46598027;43.49232792;1
64102;BAYONNE;-1.46598027;43.49232792;40088;DAX;FCR-PACK PREMIUM;64;-1.059660703;43.7009688;1
64102;BAYONNE;-1.46598027;43.49232792;64102;BAYONNE;CAP BOULANGER;64;-1.46598027;43.49232792;2
64102;BAYONNE;-1.46598027;43.49232792;64102;BAYONNE;CAP METIERS DE LA COIFFURE;64;-1.46598027;43.49232792;1
64102;BAYONNE;-1.46598027;43.49232792;64102;BAYONNE;CAP METIERS DE LA MODE VET FLOU;64;-1.46598027;43.49232792;2
64102;BAYONNE;-1.46598027;43.49232792;64102;BAYONNE;CAP PATISSIER;64;-1.46598027;43.49232792;2
64102;BAYONNE;-1.46598027;43.49232792;64102;BAYONNE;FCR-FACEBOOK PERFECTIONNEMENT;64;-1.46598027;43.49232792;1
64102;BAYONNE;-1.46598027;43.49232792;64102;BAYONNE;FCR-HYGIENE ALIMENTAIRE;64;-1.46598027;43.49232792;10
64102;BAYONNE;-1.46598027;43.49232792;64102;BAYONNE;FCR-PACK ESSENTIEL;64;-1.46598027;43.49232792;4
64102;BAYONNE;-1.46598027;43.49232792;64102;BAYONNE;FCR-PACK MICRO;64;-1.46598027;43.49232792;18
64102;BAYONNE;-1.46598027;43.49232792;64102;BAYONNE;FCR-PACK PREMIUM;64;-1.46598027;43.49232792;1
64102;BAYONNE;-1.46598027;43.49232792;64102;BAYONNE;MC BOULANGERIE SPECIALISEE;64;-1.46598027;43.49232792;1
64102;BAYONNE;-1.46598027;43.49232792;64445;PAU;FCR-HYGIENE ALIMENTAIRE;64;-0.350130338;43.32004752;4
64102;BAYONNE;-1.46598027;43.49232792;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64104;BEDOUS;-0.588547159;43.00580717;64102;BAYONNE;FCR-HYGIENE ALIMENTAIRE;64;-1.46598027;43.49232792;1
64104;BEDOUS;-0.588547159;43.00580717;64445;PAU;FCR-HYGIENE ALIMENTAIRE;64;-0.350130338;43.32004752;2
64105;BEGUIOS;-1.097828696;43.35147523;64102;BAYONNE;FCR-PACK MICRO;64;-1.46598027;43.49232792;1
64108;BELLOCQ;-0.921663984;43.50943646;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;64;-0.490446927;43.89950648;1
64109;BENEJACQ;-0.189226744;43.19456745;64102;BAYONNE;FCR-TECHNIQUES DE CUISSON SOUS VIDE;64;-1.46598027;43.49232792;1
64109;BENEJACQ;-0.189226744;43.19456745;64445;PAU;FCR-PACK ESSENTIEL;64;-0.350130338;43.32004752;1
64119;BEUSTE;-0.2290696;43.22165521;64445;PAU;FCR-PACK ESSENTIEL;64;-0.350130338;43.32004752;1
64119;BEUSTE;-0.2290696;43.22165521;64445;PAU;FCR-PACK MICRO;64;-0.350130338;43.32004752;1
64122;BIARRITZ;-1.552137668;43.46928927;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;64;-0.490446927;43.89950648;1
64122;BIARRITZ;-1.552137668;43.46928927;40192;MONT DE MARSAN;FCR-PROSPECTER CLIENTELE-DIGITAL;64;-0.490446927;43.89950648;1
64122;BIARRITZ;-1.552137668;43.46928927;64102;BAYONNE;*CAP BOUCHER*;64;-1.46598027;43.49232792;1
64122;BIARRITZ;-1.552137668;43.46928927;64102;BAYONNE;CAP MAINT VEHIC OPTC MOTOCYCLES;64;-1.46598027;43.49232792;2
64122;BIARRITZ;-1.552137668;43.46928927;64102;BAYONNE;FCR-FACEBOOK PERFECTIONNEMENT;64;-1.46598027;43.49232792;1
64122;BIARRITZ;-1.552137668;43.46928927;64102;BAYONNE;FCR-HYGIENE ALIMENTAIRE;64;-1.46598027;43.49232792;1
64122;BIARRITZ;-1.552137668;43.46928927;64102;BAYONNE;FCR-INSTAGRAM INITIATION;64;-1.46598027;43.49232792;1
64122;BIARRITZ;-1.552137668;43.46928927;64102;BAYONNE;FCR-PACK MICRO;64;-1.46598027;43.49232792;3
64123;BIDACHE;-1.145563703;43.46382611;64102;BAYONNE;FCR-HYGIENE ALIMENTAIRE;64;-1.46598027;43.49232792;1
64123;BIDACHE;-1.145563703;43.46382611;64102;BAYONNE;FCR-PACK MICRO;64;-1.46598027;43.49232792;1
